,degree,degree_centrality,closeness,betweenness,clustering,eigenvector,pagerank,average_neighbor_degree,graph_labels
4497,971,0.09885970270820607,0.5260001071065175,1.4907493803590315e-05,0.5541486617049062,0.0070636716552024215,5.694490892102784e-05,2761.0823892893923,1
4148,1593,0.16218692730604764,0.5441249792255277,4.4081198377472625e-05,0.4881209247745318,0.011033770444824861,9.333840225480614e-05,2541.672944130571,1
1022,2549,0.2595194461413154,0.574553963147119,0.00022543624970206065,0.33030406235584736,0.013898609259255767,0.00022241126775899813,1983.152608866222,1
1452,1997,0.2033190796171859,0.5565818552728509,9.46849945726645e-05,0.40290646390427326,0.01204141577904792,0.0001508092018787019,2188.738107160741,1
1432,1843,0.18763999185501934,0.5517667546767036,6.042264045462436e-05,0.45773160528171564,0.012397543699684323,0.00011115158621027941,2414.511665762344,1
2954,1256,0.1278761962940338,0.534152708288014,2.100551350759768e-05,0.5376367142893395,0.00926172575725654,6.866396427285468e-05,2745.6329617834394,1
3019,1495,0.15220932600285075,0.5411868422502617,3.289427316478507e-05,0.5039824851244442,0.01061724345796025,8.284202197623923e-05,2611.288963210702,1
9270,578,0.05884748523722256,0.5151578726528899,3.0073314491778698e-06,0.667322327034596,0.004671340093159395,3.60270043636803e-05,3131.536332179931,0
9790,564,0.05742211362248015,0.5146719765248375,2.6385157728773354e-06,0.6763475807162742,0.0047403826126830775,3.2625890271146984e-05,3233.3102836879434,0
3593,1155,0.11759315821624923,0.5312347882524745,1.929859677109749e-05,0.5377523689482095,0.00813444898144883,7.458169250480949e-05,2644.987878787879,1
8066,991,0.1008959478721238,0.5264511979417913,9.763074678597935e-06,0.6224525782547983,0.00782615494822913,6.013943367733538e-05,2962.300706357215,1
7022,779,0.07931174913459581,0.5205363294292226,7.17651677337459e-06,0.613600588718646,0.006104791228864285,4.42078331095068e-05,2963.9679075738127,0
5226,871,0.0886784768886174,0.5230867550726953,9.424816984893823e-06,0.5786399567150983,0.006835577853077003,4.421504240668799e-05,2971.8117106773825,0
1891,1842,0.18753817959682345,0.5517357600269632,0.00011097117664765029,0.3888134959461795,0.01097762874357808,0.00012444021281739136,2227.8083604777416,0
1070,2198,0.22378334351455914,0.5629943826665138,0.00016342076096043047,0.36673592867766164,0.012991101788224393,0.00014164838605883306,2179.966787989081,1
1945,1805,0.18377112604357565,0.5505914008632771,0.00010953713958827238,0.38993986892777516,0.010755678605899504,0.00011793599012802173,2228.7440443213295,0
1946,1812,0.18448381185094684,0.550807537012113,0.00010878917194727896,0.3863859928838116,0.010685025311528654,0.0001253533132872012,2205.7991169977927,0
6970,492,0.0500916310323763,0.5128446115288221,5.638252092764206e-06,0.5457337770933718,0.0032572269537656825,3.3082420634537055e-05,2612.439024390244,0
7346,400,0.040724903278354714,0.510392849719393,2.5476305665142702e-06,0.610375939849624,0.0029271163215896655,2.8746380241478405e-05,2887.2375,0
2591,1191,0.12125839951130116,0.5322711754186311,4.275350257750055e-05,0.456818294068257,0.007565100171221524,7.080014761626245e-05,2419.1133501259446,1
4210,657,0.06689065363469762,0.5173013114236056,8.375324646494636e-06,0.5557318929353677,0.0043565383701882465,4.3283570242092795e-05,2593.3059360730595,0
5324,657,0.06689065363469762,0.5173013114236056,8.725369629477085e-06,0.5319356275754539,0.004406271668893194,4.279628163660599e-05,2601.6955859969557,0
5323,733,0.07462838525758501,0.5193802548781132,1.1772421815668691e-05,0.5093820589090421,0.004804546120167035,4.61302092662324e-05,2530.87448840382,0
3215,999,0.1017104459376909,0.5267900241351569,2.5685193537467193e-05,0.47910435485585784,0.006301449626290332,7.215131310612761e-05,2439.5445445445444,0
6689,390,0.03970678069639585,0.5100218091182885,1.3290970128572114e-06,0.6998088458242699,0.003217699551200294,2.8021561481934984e-05,3271.3102564102564,0
7533,566,0.05762573813887192,0.5148338400251599,3.5313970913455703e-06,0.6239657275086775,0.00425954446607344,3.4828353116071864e-05,2934.4310954063603,0
3454,888,0.09040928527794746,0.5236724248240563,1.4094950803726656e-05,0.5508876971672914,0.006126041059314476,6.671636407011003e-05,2669.7162162162163,0
540,3351,0.34117287721441664,0.6028355735591971,0.00026897978810343107,0.34098834386705684,0.019998451839554867,0.00026827540200994167,2081.346762160549,1
2289,1875,0.19089798411728773,0.5527604254600709,6.256480689674859e-05,0.4505414443258627,0.012558836179312317,0.0001178684135841687,2450.5952,1
1901,1807,0.18397475055996743,0.5506531367382408,0.00011244279425947432,0.3881594954039324,0.010755113488901567,0.00011759193267708458,2225.8489208633096,1
1560,1658,0.16880472408878028,0.5460914044256644,8.784489559477074e-05,0.40268757830398216,0.009573907237764419,0.00011375048746797801,2179.6598311218336,1
2130,1576,0.16045611891671757,0.5436130174894842,7.945418247637722e-05,0.4006502296350012,0.008918495279575247,0.0001046356133635203,2137.241116751269,0
2417,1574,0.1602524944003258,0.5435528500276702,8.334672146888507e-05,0.4002097013532846,0.008933017485824049,0.00012962610497160284,2151.2242693773824,0
1745,1785,0.18173488087965792,0.5499748026205274,5.762787175586077e-05,0.4508101895466707,0.011885818857622653,9.889501838508208e-05,2442.4302521008403,1
4492,882,0.08979841172877215,0.5233933709900884,9.900149619471843e-06,0.5479806754332456,0.006387428910750305,4.5433446448115e-05,2731.0691609977325,0
3198,1681,0.17114640602728567,0.5467906251739687,6.191030301238151e-05,0.41604982861675305,0.0104673276994579,9.761190817108873e-05,2252.389054134444,0
7874,1075,0.10944817756057829,0.5288321757389759,1.3337977834608043e-05,0.5699727166428479,0.008094905537963843,5.52163378565059e-05,2771.052093023256,0
4640,715,0.07279576461005904,0.5187767390270955,4.5932178981758515e-06,0.6742904154668861,0.0058436735654648206,4.037427316804632e-05,3092.3104895104893,1
3059,1091,0.11107717369171248,0.5292881392466454,1.2667882329903221e-05,0.5990396824729438,0.008451890395749572,5.5202470105610565e-05,2857.928505957837,1
2439,1177,0.11983302789655874,0.531867655818487,2.37290361593447e-05,0.5325513382923263,0.00859464560074548,6.647033754837896e-05,2705.879354290569,1
719,2091,0.21288943188759926,0.5595624679541958,8.981559698107309e-05,0.4364936078294079,0.013867044079569351,0.00013336253592273405,2369.910569105691,1
9984,462,0.047037263286499695,0.5116157933118033,1.5820800251736444e-06,0.7231503131720052,0.0038203255373149693,2.9754832211132587e-05,3116.396103896104,0
1167,2078,0.21156587253105275,0.5591483547762723,7.848434046972013e-05,0.436988734492028,0.013751667658879814,0.00013860950689451723,2361.223291626564,1
757,3523,0.35868458562410915,0.6092674151727561,0.00029284809549856057,0.3349248863999582,0.020840345473562016,0.00026059110648403325,2046.6974169741698,1
3982,1667,0.16972103441254327,0.5462432567710361,5.836818361672266e-05,0.4320533252293119,0.010608417404588132,9.437970497106293e-05,2301.5656868626274,0
4025,1490,0.1517002647118713,0.5410377878153575,4.281964688384962e-05,0.4549046475045186,0.009694661131334702,9.119992911127645e-05,2370.398657718121,0
2751,1732,0.1763388311952759,0.5483474765520322,6.377639084216928e-05,0.42211446479961257,0.010813385393261356,0.00010721844546154001,2244.6322170900694,0
3280,1695,0.1725717776420281,0.5472171151596189,6.422423694674315e-05,0.4256236656880261,0.010751928556382134,0.00010052008089582635,2295.5941002949853,0
3870,1758,0.17898594990836897,0.5491445823549145,6.710372124478565e-05,0.4221443496289505,0.011171330508345716,0.00010420305125964833,2314.9271899886235,0
4349,1101,0.11209529627367135,0.5295164159792981,2.1382427420006472e-05,0.4946313268929073,0.007213699915321271,6.619196326927273e-05,2417.517711171662,0
6998,657,0.06689065363469762,0.5171923542730767,4.531686407228238e-06,0.6636967739540409,0.0055065584917598775,3.808644223661279e-05,3228.392694063927,0
2982,790,0.08043168397475056,0.5209228321400159,7.777572414081482e-06,0.6053456546501741,0.006027333292989674,4.970410272570622e-05,2854.286075949367,1
2314,1913,0.19476684992873142,0.5539450679600699,5.857910589940841e-05,0.46626309308475156,0.012903777352708793,0.00011326345615422364,2403.7773131207528,1
3210,989,0.10069232335573203,0.5263947692802401,1.05277150435863e-05,0.6123103122198433,0.007737393963080949,5.9301924751295545e-05,2925.9615773508594,1
6326,1170,0.11912034208918754,0.5316661253653784,1.8412248382417447e-05,0.5587213850686905,0.008563136867887103,7.205228706995144e-05,2685.520512820513,1
1238,2082,0.21197312156383627,0.5591483547762723,6.569833645844484e-05,0.46472706491789534,0.0140429285181307,0.00014371274730497734,2388.314121037464,1
4973,786,0.08002443494196701,0.5206191031485211,5.7354051821312254e-06,0.6321777604901055,0.006020897597236289,4.421290426472696e-05,2830.7391857506364,1
4104,779,0.07931174913459581,0.520398431704991,8.07953746672129e-06,0.5794225673280952,0.005616465555592743,4.222325040430629e-05,2657.627727856226,1
5540,949,0.09661983302789656,0.525268730948179,1.0716064443677208e-05,0.5717032808241409,0.0069942247496272815,5.300658205725359e-05,2713.7112750263436,0
7353,1245,0.12675626145387905,0.5338333605087233,2.3429157813335678e-05,0.5309378995079999,0.009102414315374329,6.81166414985621e-05,2697.1373493975902,0
3642,1322,0.13459580533496232,0.5359598384808469,2.248032647541008e-05,0.5541966671285793,0.009869248476340225,7.791231244876708e-05,2739.249621785174,1
6877,558,0.056811240073304826,0.5143754909662215,2.8694110331469226e-06,0.6895619775680006,0.0044766232291524825,3.5712403324224956e-05,3048.0340501792116,1
9232,778,0.07920993687639992,0.5203432930705658,5.959416009619667e-06,0.6302898565109362,0.005835274644534755,4.440016915241352e-05,2766.5231362467866,0
4711,806,0.08206068010588474,0.5213929291856885,6.571418908267702e-06,0.6378835750504754,0.006583766884938854,4.389543656809276e-05,3094.2196029776674,0
7155,1043,0.10619018529830991,0.5280361270899414,1.036583055878654e-05,0.6016805207185091,0.008209444040261851,5.2340024754770476e-05,2931.4362416107383,0
9263,714,0.07269395235186317,0.5187493398119785,5.790567222637686e-06,0.6022644681996221,0.005323899653756729,3.877332608279197e-05,2736.011204481793,0
478,3703,0.3770107920993688,0.6161470422181795,0.0003899553362494869,0.30701959790512545,0.020864966962587925,0.00031259584732781624,1938.7755873615988,1
5700,1058,0.10771736917124822,0.5284622834391477,1.5656900538384342e-05,0.5725034114097572,0.007928977179928194,5.7814353778677264e-05,2771.197542533081,0
8127,522,0.0531459987782529,0.5134075584130469,2.061188627082173e-06,0.6991785617108273,0.0042441307537559,3.21413969443461e-05,3060.26245210728,0
7135,587,0.059763795560985544,0.5151038388923852,3.3084626209338632e-06,0.6600752364949328,0.004378195206233426,3.6121851492938315e-05,2747.243611584327,1
3377,1265,0.1287925066177968,0.5342979927106566,2.471324906731502e-05,0.5197315755240907,0.008916492521003705,7.070897949746139e-05,2571.99604743083,0
4438,1013,0.10313581755243331,0.5270727126375101,1.0816009488887421e-05,0.6106699858363019,0.007885146339277796,5.214769840151208e-05,2886.8104639684107,1
8940,492,0.0500916310323763,0.5128446115288221,3.7811222445950977e-06,0.6235159703939198,0.0039228808847238976,3.0517315121641356e-05,3124.3556910569105,1
6273,833,0.08480961107717369,0.5220302949774116,7.426564773054702e-06,0.5985519207683073,0.006479368685810748,4.417787586137414e-05,2922.9615846338534,1
815,3070,0.31256363266137244,0.5926149390611801,0.00020162513839997747,0.36721167756157774,0.018775086750039124,0.00023542249554062576,2128.812703583062,1
6007,1046,0.10649562207289757,0.527894227668494,1.116365313583552e-05,0.5932081202484745,0.0077330392202673666,5.775544280781402e-05,2691.5,1
4319,1239,0.12614538790470373,0.533543375522842,2.2098326394070457e-05,0.521693324519096,0.008752489071258687,6.714421561712139e-05,2579.868442292171,1
8163,607,0.06180004072490328,0.5158071631131184,4.26738627716897e-06,0.607625012913153,0.004249730243847194,3.6065269275343804e-05,2543.700164744646,0
8337,433,0.04408470779881898,0.5109238451935081,1.2229899816841866e-06,0.752555384483791,0.0037030305027136367,2.9376339883708422e-05,3297.293302540416,0
5325,594,0.060476481368356746,0.5154823134250026,2.781349253421219e-06,0.7115278700438903,0.004980619968399589,3.500106841174132e-05,3182.550505050505,1
8209,307,0.03125636326613724,0.5072561070082116,6.738677645169738e-07,0.7480786016904047,0.0024563513847427844,2.4338005038650794e-05,3021.5765472312705,0
4395,694,0.07065770718794542,0.5180652988026795,6.309437754595016e-06,0.6158081431856648,0.005282515421646989,3.988060251884881e-05,2865.602305475504,1
6820,515,0.05243331297088169,0.5133270617748511,2.1160691876555824e-06,0.7225945374183068,0.00441109188089211,3.246890738791341e-05,3300.491262135922,0
766,2586,0.26328649969456325,0.5758002110446712,0.00012943259375207367,0.39676251082678493,0.016217888170109246,0.00018278268854141785,2216.614849187935,1
4050,917,0.09336184076562819,0.5243713629811543,1.0923365497914634e-05,0.5889601081940826,0.006958831329591536,5.091810886196406e-05,2815.4765539803707,1
9688,468,0.047648136835675016,0.5120692351806475,1.9364542198559624e-06,0.722011749849009,0.003911078158364856,2.9894185733575593e-05,3202.2948717948716,1
6060,375,0.03817959682345754,0.5096248637990972,7.97558279844065e-07,0.7658181818181818,0.0032984987416021087,2.647648546213258e-05,3388.1866666666665,1
5772,1101,0.11209529627367135,0.5295735159324958,1.5190918768721832e-05,0.5621715795557758,0.008380263841077953,5.803738072518948e-05,2829.3251589464126,1
1465,2851,0.29026674811647324,0.5848865598761389,0.00016757716271519226,0.3801788230660833,0.01788159888367812,0.00019065178373561578,2207.606103121712,1
5709,989,0.10069232335573203,0.5263947692802401,1.0712942369840665e-05,0.6021601994408124,0.007266754827225548,5.532960133316889e-05,2677.7280080889786,1
1941,1874,0.19079617185909184,0.5527293190770962,5.923508618354523e-05,0.4587826445682937,0.012684169903636812,0.00010448682277021634,2429.5965848452506,1
3723,1086,0.11056811240073304,0.5292596184933721,2.2661547636952552e-05,0.5150800723069481,0.007672484564568456,6.11242103179455e-05,2669.3600368324123,1
1572,2260,0.23009570352270414,0.564872325741891,0.00010199829176795193,0.41232200010185416,0.014293577369325574,0.00014263421959497696,2256.0181415929205,1
1439,2738,0.278761962940338,0.5809771678693955,0.00015303576393303878,0.38414466367739336,0.01708666505418211,0.0001847984811338134,2193.68334550767,1
2590,1748,0.1779678273264101,0.5487150837988827,5.40188543113944e-05,0.4640076024410595,0.011615392705609988,0.00010476480173292517,2385.9639588100686,1
4354,1576,0.16045611891671757,0.5434926958831341,3.39639965326083e-05,0.5135130126500684,0.011099836762696014,9.167248276609479e-05,2535.1694162436547,1
1988,1185,0.12064752596212584,0.532098163497481,1.6592509813158106e-05,0.5806976280077546,0.009174361486924298,6.585694865824953e-05,2872.9839662447257,1
6566,1034,0.10527387497454693,0.5276673471580531,1.0871902195765652e-05,0.6205733052965859,0.008068923350936829,6.0553722052987125e-05,2904.5135396518376,0
5743,1180,0.1201384646711464,0.53183885640026,1.786201786640796e-05,0.5461163583042222,0.008877163313831139,6.217395676107614e-05,2799.235593220339,0
6944,681,0.06933414783139889,0.5177648919346336,4.389146606507005e-06,0.6438282802107628,0.00544061325311879,3.818650826458304e-05,3004.842878120411,0
2044,2241,0.22816127061698227,0.5643854507843475,7.849644151104226e-05,0.45066137566137565,0.015335253869227808,0.0001410275892062793,2438.532797858099,1
7382,939,0.0956017104459377,0.5251002405773857,6.943676399075885e-06,0.6631879398080343,0.007738726843732411,5.35527758958921e-05,3105.623003194888,1
218,2853,0.290470372632865,0.5849562265499375,0.0003734276680011204,0.30928664937230516,0.015206778235086267,0.00026174928330482755,1936.7802313354364,1
2204,2189,0.22286703319079618,0.5627040962474935,8.50939954318565e-05,0.436668551332364,0.014104120067503107,0.00015948963420291148,2287.065326633166,1
3130,1364,0.13887192017918956,0.537308533916849,2.6218736386487285e-05,0.5263757495433353,0.009726860042058319,7.994381387877646e-05,2622.090909090909,1
4300,812,0.08267155365506007,0.5215590484282073,6.1803236427780895e-06,0.6548838932656272,0.006482819851833711,4.6535838490929664e-05,3023.9334975369457,0
1174,2489,0.2534107106495622,0.5725444476828913,0.000132022003206538,0.39187892966996907,0.01526238678068777,0.00019432655298793285,2159.92768179992,1
9300,847,0.08623498269191611,0.5225301909879236,6.341890850623077e-06,0.6467214281527628,0.006921353871614571,4.595096295665207e-05,3078.4462809917354,0
2037,2253,0.22938301771533293,0.5646450129347513,8.892786663865382e-05,0.42774071122064206,0.014227992976736407,0.000159842394421531,2225.8810474922325,1
3036,1653,0.16829566279780087,0.5459396364849092,4.043857601270998e-05,0.4809723021756612,0.011515987460007975,9.141799673102359e-05,2540.3055051421657,1
3149,967,0.09845245367542252,0.5257748514533483,1.2237263539081779e-05,0.5650396843238892,0.007340512569894806,5.015446776909635e-05,2852.580144777663,0
8529,1005,0.10232131948686622,0.5268465375744247,1.3698407716149194e-05,0.5519652732354166,0.007142364874929078,5.380535146002943e-05,2590.1741293532336,0
2337,1364,0.13887192017918956,0.537308533916849,3.0307101343478314e-05,0.5094839957571597,0.009635030758246906,6.98810597908182e-05,2578.0476539589445,1
2470,1995,0.20311545510079412,0.556392681130686,7.141318128632684e-05,0.43709323459099103,0.012756347272029312,0.00014939884195732146,2294.065162907268,0
5929,1322,0.13459580533496232,0.5360768475057308,2.6423296199076826e-05,0.5081775714313527,0.009450639339156299,6.862031627969406e-05,2618.870650529501,0
8349,811,0.08256974139686418,0.5214206083771301,7.953864245961932e-06,0.5657395990318308,0.0059986181568379374,4.230277074165503e-05,2745.9186189889024,0
7471,1120,0.11402972917939319,0.5301165803108808,1.7669844225546214e-05,0.5222775437252649,0.007979365338593022,5.676661215099557e-05,2617.4607142857144,0
9748,903,0.09193646915088577,0.5240915639506963,1.0522828720364219e-05,0.5529388365463238,0.006631909204657195,4.561070334750824e-05,2699.4728682170544,0
9731,1031,0.10496843819995927,0.5275823172369339,1.2683548433846042e-05,0.5648865744446433,0.007676260943275381,5.395302468714895e-05,2759.5557710960234,0
2950,1431,0.14569334147831398,0.5391667124114837,2.860842092732436e-05,0.5301842811276773,0.010361463017606688,7.632721615662762e-05,2635.7246680642907,1
8489,771,0.0784972510690287,0.5203157281347672,5.468481320946122e-06,0.659531389492479,0.006348269172966337,4.374515976432217e-05,3113.876783398184,0
4202,1147,0.11677866015068214,0.530890222150154,1.6401565086043223e-05,0.5554181102230418,0.008040574405113672,6.490947591548334e-05,2533.6774193548385,1
5054,1121,0.11413154143758908,0.5302310516087239,1.9304454486988127e-05,0.5352284312476105,0.008026925147254105,5.710117981358485e-05,2619.4745762711864,1
775,2263,0.23040114029729178,0.5650998216443243,8.572726204619522e-05,0.4437338759492751,0.015139374965695153,0.00014204148735759732,2372.9611135660625,1
2035,2052,0.20891875381795968,0.5581950443282564,6.340036188556672e-05,0.4616390236113606,0.0141084355609899,0.00012007455053361649,2451.3567251461986,1
1494,1722,0.17532070861331703,0.5479192234742831,4.8629299981061535e-05,0.47815027996714765,0.011906323971587947,9.874155199725911e-05,2491.4692218350756,1
649,3493,0.3556302178782325,0.608135719150517,0.00028323660501569767,0.3383358108788351,0.020735037834080434,0.0002879987864648212,2057.0956198110507,1
1270,2104,0.2142129912441458,0.5599771949828962,9.055902924764426e-05,0.4319594134036294,0.01377595524892173,0.00014069220006682936,2333.3022813688212,1
2739,1622,0.16513948279372836,0.5450005548773721,4.077159019409139e-05,0.510005469215316,0.011517272958355898,9.509287089039305e-05,2573.808261405672,1
1942,1453,0.14793321115862348,0.539937331647518,3.4466673507830654e-05,0.4939831904732111,0.010229385071125347,7.64785524220755e-05,2588.403991741225,1
1242,2520,0.2565668906536347,0.5735809390329363,0.00012438380830391538,0.4009341701481439,0.015613006671965062,0.00021641252025382087,2162.949206349206,1
1943,2150,0.21889635512115657,0.5614496398765291,9.029999527466483e-05,0.42359301784496844,0.01373520369075867,0.0001451983069698197,2279.519534883721,1
6921,496,0.050498880065159846,0.5129517443074995,2.6501703134135565e-06,0.6499022482893451,0.003867795860150391,2.9988821110592136e-05,2913.3346774193546,0
2613,1272,0.12950519242516798,0.5345015237265999,1.8942649451833684e-05,0.5644122144203791,0.009639052989691182,6.907796455528882e-05,2794.0888364779876,1
6905,538,0.05477499490938709,0.5139717425431711,2.835291560935973e-06,0.6555765543117831,0.0040312908415587965,3.310631614657175e-05,2771.228624535316,1
8549,208,0.02117694970474445,0.505168955408116,1.1017529316605441e-07,0.8713768115942029,0.0020411212669446937,2.068366471766678e-05,3936.610576923077,0
4225,645,0.06566890653634698,0.516838560303094,3.9206427474964735e-06,0.6418123164331455,0.005251164206324073,3.5508863140106114e-05,3109.1922480620156,1
2353,1951,0.1986357157401751,0.5550093236141719,6.658156935516739e-05,0.4406276859992903,0.01275070973272445,0.00011820166780341024,2351.2701178882626,1
2937,1882,0.19161066992465892,0.5528537656197231,5.8843321953279024e-05,0.4528533842253849,0.012375905812241213,0.00011495787943980581,2372.8820403825716,0
3086,1696,0.172673589900224,0.5471256684491979,4.63879462300647e-05,0.46820490343407356,0.011303167132763801,0.00010051171820316183,2420.1745283018868,1
3395,1518,0.15455100794135615,0.541753998896856,3.2738997759999456e-05,0.5010200598747788,0.010461492323162373,9.430019663403321e-05,2512.798418972332,1
3660,1502,0.15292201181022194,0.5412763143392483,3.30198444006477e-05,0.4951470435599525,0.010420498842526573,9.097573597825366e-05,2540.136484687084,1
3396,1554,0.15821624923640806,0.542831877970598,3.633793801922542e-05,0.49059030514278423,0.010669193526960545,9.42711692105162e-05,2497.0263835263836,1
3082,1514,0.1541437589085726,0.5416344987316642,3.287264897787868e-05,0.4978918942044334,0.0104028015874349,9.131248683033337e-05,2503.9174372523116,1
3055,1518,0.15455100794135615,0.5418735518040384,3.852431417958109e-05,0.5016792556559259,0.010459142136976603,9.763885947053566e-05,2524.3339920948615,1
5923,1223,0.12451639177356953,0.5330800542740841,2.0854382904213565e-05,0.5328610256499472,0.008709123264818593,6.782611072489035e-05,2621.7743254292723,0
5019,901,0.09173284463449399,0.52392382781245,8.256313855471184e-06,0.6233321001356518,0.00699739419963736,4.9922975270615244e-05,2883.9245283018868,0
5290,845,0.08603135817552433,0.5224745997127507,9.434690313540966e-06,0.5761014049749011,0.00636303723206369,5.153276176521139e-05,2860.242603550296,0
9503,708,0.07208307880268784,0.5186945500633714,5.28562902800716e-06,0.5999448613142185,0.0055048722123802254,3.899601429595579e-05,2950.0141242937852,0
8088,493,0.05019344329057218,0.5128713905279098,2.240774135344604e-06,0.66421774765415,0.003941542288567101,3.0356883208899468e-05,3105.306288032454,1
4137,1299,0.13225412339645692,0.5354047424366313,1.8416955383649543e-05,0.5692894024204941,0.010004201613714412,7.107442496556362e-05,2838.273287143957,1
2011,1611,0.1640195479535736,0.544668108467809,3.8694457752220466e-05,0.4993665444479144,0.01148809910231494,9.275343225122293e-05,2599.756052141527,1
6154,981,0.09987782529016494,0.5261128073276554,1.0813113223105006e-05,0.582512638082756,0.007222284336099414,5.2956867751003586e-05,2698.4373088685015,1
2494,1723,0.17542252087151292,0.5480720941911724,5.2619367062913856e-05,0.45129399805730086,0.011687197230442106,9.047701756869752e-05,2472.1839814277423,1
4282,1111,0.11311341885563021,0.5299735606755517,1.5718869511944523e-05,0.5426812951565427,0.008243035601959756,6.0658028234585786e-05,2753.3384338433843,0
5311,1207,0.12288739564243535,0.5327330910668764,2.4967762252238268e-05,0.500253496395405,0.008474998530937085,6.313112507091002e-05,2612.363711681856,0
6097,810,0.0824679291386683,0.5215036635871296,9.028703108278453e-06,0.5905843214454669,0.006344427162517205,4.511025087574228e-05,3011.7271604938273,0
1662,1740,0.177153329260843,0.5485924932975871,5.262885902381989e-05,0.4582082449287145,0.011909688859917377,9.514261050025781e-05,2490.7149425287357,1
8192,977,0.09947057625738139,0.5261691755504366,1.4208802747247295e-05,0.5397964662650805,0.007169021538611084,5.114477898758206e-05,2771.3285568065508,0
2123,1758,0.17898594990836897,0.5491445823549145,5.606297486979447e-05,0.4540667170421192,0.011943334292426054,9.523201891046401e-05,2475.900455062571,0
8383,662,0.06739971492567705,0.5174375724370456,5.093711024374369e-06,0.589292978230366,0.005111653628123937,3.5793074646543254e-05,2925.3731117824773,0
4426,1323,0.1346976175931582,0.5361061077452104,2.523861980796527e-05,0.509602597132314,0.009278992633347697,7.099523978515299e-05,2555.0733182161753,1
794,3748,0.3815923437181837,0.6178912934071464,0.00035268989653538987,0.31665631331105437,0.02164280627971473,0.00029088642588792347,2000.7161152614729,1
9373,1109,0.11290979433923844,0.5299163744267602,1.6296159552440393e-05,0.5322126480746632,0.007675828772811505,5.6476674992994874e-05,2519.8079350766457,0
7739,733,0.07462838525758501,0.5192704203013482,7.688868907471166e-06,0.5462132563982138,0.0053932461825173285,3.9588137215224095e-05,2779.2892223738063,0
3684,1392,0.1417226634086744,0.5381328073635766,3.0122059870719375e-05,0.5008025731921961,0.009638793769947201,8.061412568976096e-05,2526.125,0
5484,637,0.06485440847077988,0.5166482562726842,4.670700382759995e-06,0.6011670270430378,0.004791826336991771,3.595970799812305e-05,2811.5667189952906,0
4516,1213,0.12349826919161067,0.5329065161955401,1.9184833572464415e-05,0.5374599702344514,0.008934315885799767,6.163882943421042e-05,2712.4624896949713,0
1029,2209,0.2249032783547139,0.5633495841697734,0.0001052435073512006,0.41310416543652123,0.014215301381090395,0.00013653425904750703,2314.7931190583977,1
2244,1715,0.17460802280594584,0.5478275419711083,5.059337806826003e-05,0.46408074815190287,0.011695630606721474,9.826323282727405e-05,2484.8962099125365,0
5553,1057,0.10761555691305233,0.5283201549136679,1.5857375515256125e-05,0.540648920615808,0.007575870100787089,5.354484059062063e-05,2633.4399243140965,1
6508,1033,0.10517206271635104,0.5275823172369339,1.6325712626072993e-05,0.5425249705456374,0.00732599481876636,6.304363460294329e-05,2625.9119070667957,1
6366,633,0.06444715943799634,0.5165395740205101,3.5505598023372534e-06,0.6495140680304757,0.005150478217558422,3.5096307292334865e-05,3079.210110584518,1
987,2425,0.24689472612502544,0.5704164004878332,0.00014399047347014933,0.37715355040658705,0.014879664671026617,0.00016287658325769619,2204.061855670103,1
4121,779,0.07931174913459581,0.520646700238537,7.515277643135862e-06,0.5892730446719973,0.005475929014419155,5.8111869125566174e-05,2702.4377406931962,0
1930,1485,0.15119120342089187,0.5408888154634066,4.2159011073762046e-05,0.462488315318504,0.009722450585517258,9.623403022461681e-05,2431.8195286195287,0
2091,1394,0.14192628792506617,0.5381917808219178,3.489870887732451e-05,0.48240794050185337,0.009335382844487242,9.247781418036759e-05,2505.7890961262556,0
4680,819,0.08338423946243127,0.5217529880478088,9.805174423151949e-06,0.5764797549638625,0.005727712431724321,5.8949748215689005e-05,2716.6886446886447,0
4084,908,0.0924455304418652,0.5242314261315115,1.1528402483579062e-05,0.5620917096105182,0.006443638945670241,6.393640479688103e-05,2719.0143171806167,0
4619,915,0.09315821624923641,0.5244273586416787,1.466131026972246e-05,0.5253769535220193,0.005935931933447873,6.297573053162185e-05,2490.1792349726775,0
4065,1053,0.10720830788026878,0.5283201549136679,1.8584675574001973e-05,0.508758246400832,0.006976183697412111,7.45112389421136e-05,2505.5337132003797,0
1680,1431,0.14569334147831398,0.5392851260088948,4.523671824098458e-05,0.4398518323046625,0.009103980531716656,9.433347588150184e-05,2367.6771488469603,0
4308,903,0.09193646915088577,0.5240915639506963,1.2178612451589085e-05,0.5401237068849094,0.006089888071810083,6.503003211103656e-05,2576.953488372093,0
5411,717,0.07299938912645082,0.5189411951180852,5.8538473446363e-06,0.6124330894555995,0.005136579894583049,5.45024865361945e-05,2760.5062761506274,0
5431,746,0.07595194461413154,0.5197375383638481,7.063659632413485e-06,0.5944473433254763,0.005205456585371182,5.519027910241797e-05,2683.1246648793567,0
2874,1242,0.1264508246792914,0.5337463319204434,3.48668390158216e-05,0.45867768058848185,0.007754952512275479,7.830491017402687e-05,2356.154589371981,0
3213,1324,0.1347994298513541,0.5361353711790393,3.947734211920259e-05,0.45337658393333835,0.008321263447440002,8.848099845540361e-05,2361.259818731118,0
5728,836,0.08511504785176136,0.5222245852828583,9.35799403848483e-06,0.5798785204710197,0.005874799840479473,6.152408639638354e-05,2710.531100478469,0
